episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
2441,245962140,0.05,-1930.4750000000001,193047.5,76247.5,102800.0,14000.0,0.0,50,911
2442,487378791,0.05,-2738.7250000000004,273872.5,111672.5,146900.0,12400.0,2900.0,50,911
2443,230883070,0.05,-2336.1500000000005,233615.0,47515.0,173700.0,12400.0,0.0,50,911
2444,275598404,0.05,-2294.5500000000006,229455.0,84455.0,133000.0,12000.0,0.0,50,911
2445,437961447,0.05,-1938.7250000000008,193872.5,96772.5,68500.0,14400.0,14200.0,50,911
2446,541342017,0.05,-1956.6,195660.0,88460.0,95200.0,12000.0,0.0,50,911
2447,793351929,0.05,-2497.075,249707.5,82207.5,153500.0,14000.0,0.0,50,911
2448,297594491,0.05,-2036.05,203605.0,70605.0,119800.0,13200.0,0.0,50,911
2449,507126366,0.05,-2784.5500000000006,278455.0,58555.0,207100.0,12800.0,0.0,50,911
2450,150918085,0.05,-3351.675,335167.5,111167.5,201500.0,11600.0,10900.0,50,911
2451,150873924,0.05,-1837.2250000000001,183722.5,108022.5,60900.0,14800.0,0.0,50,911
2452,904968431,0.05,-2128.4500000000003,212845.0,88145.0,109900.0,14800.0,0.0,50,911
2453,855094546,0.05,-2372.100000000001,237210.0,96210.0,126600.0,14400.0,0.0,50,911
2454,958545218,0.05,-3306.249999999999,330625.0,110075.0,199700.0,10800.0,10050.0,50,911
2455,765863474,0.05,-2531.4750000000004,253147.5,78247.5,162100.0,12800.0,0.0,50,911
2456,661947916,0.05,-2660.9249999999997,266092.5,85492.5,152000.0,13200.0,15400.0,50,911
2457,999131555,0.05,-3023.100000000001,302310.0,67510.0,222800.0,12000.0,0.0,50,911
2458,442062872,0.05,-2291.8999999999996,229190.0,138790.0,41800.0,12400.0,36200.0,50,911
2459,110389049,0.05,-2628.675,262867.5,133117.5,105100.0,13600.0,11050.0,50,911
2460,520626202,0.05,-3080.5999999999995,308060.0,124310.0,160500.0,15200.0,8050.0,50,912
2461,230734928,0.05,-2308.5499999999997,230855.0,93055.0,125800.0,12000.0,0.0,50,912
2462,912188465,0.05,-2530.0249999999996,253002.5,76402.5,161800.0,12000.0,2800.0,50,912
2463,363582575,0.05,-3427.850000000002,342785.0,138735.0,104700.0,13600.0,85750.0,50,912
2464,415173607,0.05,-2870.8,287080.0,78780.0,196300.0,12000.0,0.0,50,912
2465,58209843,0.05,-3160.975,316097.5,139447.5,119300.0,12800.0,44550.0,50,913
2466,514269161,0.05,-2034.525,203452.5,96602.5,80400.0,12000.0,14450.0,50,913
2467,627281985,0.05,-1917.4000000000003,191740.0,95940.0,76800.0,12800.0,6200.0,50,913
2468,872231815,0.05,-2566.4250000000006,256642.5,143442.5,76400.0,14800.0,22000.0,50,913
2469,44313899,0.05,-2396.9499999999994,239695.0,117445.0,104200.0,13200.0,4850.0,50,913
2470,190615789,0.05,-3271.075,327107.5,68307.5,247600.0,11200.0,0.0,50,913
2471,778861699,0.05,-2707.500000000001,270750.0,98150.0,158600.0,14000.0,0.0,50,913
2472,624384207,0.05,-2230.1499999999996,223015.0,47115.0,161500.0,14400.0,0.0,50,913
2473,416644661,0.05,-1817.4500000000005,181745.0,98645.0,52500.0,14000.0,16600.0,50,913
2474,461745719,0.05,-2387.975,238797.5,58997.5,166600.0,13200.0,0.0,50,913
2475,160172783,0.05,-2678.4999999999995,267850.0,68650.0,168700.0,12800.0,17700.0,50,913
2476,802131889,0.05,-2881.100000000001,288110.0,84610.0,188300.0,12800.0,2400.0,50,913
2477,797940015,0.05,-2035.5999999999992,203560.0,75310.0,111900.0,14400.0,1950.0,50,913
2478,802775101,0.05,-2013.7250000000004,201372.5,83972.5,104200.0,13200.0,0.0,50,913
2479,914618719,0.05,-2774.0249999999996,277402.5,104002.5,161400.0,12000.0,0.0,50,913
2480,933032961,0.05,-1976.7500000000002,197675.0,76275.0,108200.0,13200.0,0.0,50,913
2481,71384272,0.05,-2798.9000000000005,279890.0,88790.0,142200.0,12800.0,36100.0,50,913
2482,117835172,0.05,-2382.7000000000003,238270.0,84170.0,133400.0,13600.0,7100.0,50,913
2483,36771572,0.05,-3376.9249999999984,337692.5,114342.5,122200.0,11200.0,89950.0,50,913
2484,27842551,0.05,-2280.1000000000004,228010.0,66610.0,147800.0,13600.0,0.0,50,913
2485,523517602,0.05,-1369.1500000000003,136915.0,78715.0,43000.0,15200.0,0.0,50,913
2486,587332894,0.05,-3278.7249999999995,327872.5,105722.5,141800.0,14400.0,65950.0,50,913
2487,839924524,0.05,-3437.1499999999996,343715.0,129915.0,203400.0,10400.0,0.0,50,913
2488,385474739,0.05,-2949.2499999999995,294925.0,84725.0,200200.0,10000.0,0.0,50,913
2489,124601718,0.05,-2022.5249999999999,202252.5,92152.5,96500.0,13600.0,0.0,50,913
2490,514536353,0.05,-1844.6000000000001,184460.0,62860.0,107600.0,14000.0,0.0,50,913
2491,932608989,0.05,-3717.8499999999995,371785.0,150285.0,101800.0,13200.0,106500.0,50,914
2492,859790226,0.05,-2334.775,233477.5,60277.5,160000.0,13200.0,0.0,50,914
2493,498851513,0.05,-2742.725,274272.5,131472.5,110000.0,15200.0,17600.0,50,914
2494,164160262,0.05,-1637.7,163770.0,104970.0,44800.0,14000.0,0.0,50,914
2495,243011775,0.05,-2890.5250000000005,289052.5,144752.5,102400.0,10400.0,31500.0,50,914
2496,520751619,0.05,-2371.4500000000003,237145.0,62545.0,160200.0,14400.0,0.0,50,914
2497,515612029,0.05,-3203.924999999999,320392.5,142542.5,146100.0,11200.0,20550.0,50,914
2498,808733547,0.05,-2188.7749999999996,218877.5,65977.5,139700.0,13200.0,0.0,50,914
2499,993522987,0.05,-1872.3250000000005,187232.5,101732.5,71500.0,14000.0,0.0,50,914
2500,633761570,0.05,-2265.125000000001,226512.5,100512.5,87900.0,12000.0,26100.0,50,914
2501,469641772,0.05,-2216.2499999999995,221625.0,69425.0,138200.0,14000.0,0.0,50,914
2502,441047105,0.05,-3193.1749999999993,319317.5,93967.5,213300.0,11200.0,850.0,50,914
2503,422464474,0.05,-2367.149999999999,236715.0,110115.0,109000.0,14000.0,3600.0,50,914
2504,766960257,0.05,-2314.7249999999995,231472.5,79822.5,121500.0,12800.0,17350.0,50,914
2505,740633653,0.05,-2322.9249999999997,232292.5,75892.5,122100.0,13200.0,21100.0,50,914
2506,743089515,0.05,-2349.2249999999995,234922.5,113722.5,106800.0,14400.0,0.0,50,914
2507,340555837,0.05,-2996.4,299640.0,65540.0,221300.0,12800.0,0.0,50,914
2508,226249080,0.05,-2117.775,211777.5,105577.5,93000.0,12800.0,400.0,50,914
2509,644315979,0.05,-3632.9749999999995,363297.5,99347.5,208000.0,12800.0,43150.0,50,914
2510,214473539,0.05,-2553.3999999999996,255340.0,138040.0,104100.0,13200.0,0.0,50,914
2511,612279900,0.05,-1627.925,162792.5,80392.5,68400.0,14000.0,0.0,50,914
2512,640296261,0.05,-2546.475,254647.5,62247.5,179600.0,12800.0,0.0,50,914
2513,213745885,0.05,-2030.6999999999998,203070.0,109370.0,82500.0,11200.0,0.0,50,914
2514,762598682,0.05,-3030.5999999999995,303060.0,111510.0,173900.0,12800.0,4850.0,50,914
2515,599906227,0.05,-2659.1750000000006,265917.5,76117.5,178200.0,11600.0,0.0,50,914
2516,704285983,0.05,-2465.5500000000006,246555.0,94755.0,131800.0,11200.0,8800.0,50,914
2517,898925682,0.05,-2961.3000000000006,296130.0,150330.0,88300.0,16000.0,41500.0,50,914
2518,573083212,0.05,-1526.9499999999998,152695.0,87945.0,41800.0,14400.0,8550.0,50,914
2519,317771216,0.05,-1826.8249999999998,182682.5,91432.5,70200.0,14800.0,6250.0,50,914
2520,723987575,0.05,-2402.1500000000005,240215.0,85715.0,136300.0,11200.0,7000.0,50,914
2521,980581094,0.05,-3260.899999999999,326090.0,110890.0,192100.0,12800.0,10300.0,50,914
2522,269423483,0.05,-3310.4500000000003,331045.0,147795.0,108400.0,11600.0,63250.0,50,914
2523,878436198,0.05,-2449.949999999999,244995.0,111145.0,86200.0,13200.0,34450.0,50,914
2524,920882845,0.05,-2731.675,273167.5,79667.5,179900.0,13600.0,0.0,50,914
2525,724305240,0.05,-3011.424999999999,301142.5,133542.5,133300.0,12800.0,21500.0,50,914
2526,322737790,0.05,-2576.1,257610.0,91910.0,152500.0,13200.0,0.0,50,914
2527,220964932,0.05,-2335.325,233532.5,97382.5,87900.0,13200.0,35050.0,50,914
2528,257214667,0.05,-2618.2499999999995,261825.0,142925.0,86600.0,15200.0,17100.0,50,914
2529,823170593,0.05,-2238.2000000000003,223820.0,80320.0,129100.0,14400.0,0.0,50,914
2530,785860414,0.05,-1978.9499999999994,197895.0,84095.0,101800.0,12000.0,0.0,50,914
2531,194907070,0.05,-2604.8250000000003,260482.5,139282.5,85300.0,12800.0,23100.0,50,914
2532,497716364,0.05,-2640.7,264070.0,75970.0,148700.0,12800.0,26600.0,50,914
2533,583628080,0.05,-1248.475,124847.5,67747.5,43100.0,14000.0,0.0,50,914
2534,651008376,0.05,-2341.4,234140.0,98340.0,96800.0,13600.0,25400.0,50,914
2535,834096992,0.05,-2197.5250000000005,219752.5,82852.5,122900.0,14000.0,0.0,50,914
2536,617279333,0.05,-3156.0000000000005,315600.0,135900.0,61000.0,14800.0,103900.0,50,914
2537,193947171,0.05,-2523.800000000001,252380.0,79080.0,160100.0,13200.0,0.0,50,914
2538,836046460,0.05,-2296.725,229672.5,103422.5,103800.0,11600.0,10850.0,50,914
2539,320280762,0.05,-3065.2999999999997,306530.0,88730.0,192600.0,13200.0,12000.0,50,914
2540,850199360,0.05,-2247.25,224725.0,102625.0,102800.0,13600.0,5700.0,50,914
2541,945007510,0.05,-3377.575,337757.5,99957.5,225000.0,12800.0,0.0,50,914
2542,730521092,0.05,-2653.925,265392.5,96192.5,156800.0,12400.0,0.0,50,914
2543,164208960,0.05,-1621.2749999999999,162127.5,66227.5,83100.0,12800.0,0.0,50,914
2544,158869797,0.05,-2306.0750000000003,230607.5,106407.5,110200.0,14000.0,0.0,50,914
2545,142399684,0.05,-2489.175,248917.5,77717.5,159200.0,12000.0,0.0,50,914
2546,277295570,0.05,-2525.4,252540.0,101540.0,103200.0,13600.0,34200.0,50,915
2547,864856652,0.05,-2272.0250000000005,227202.5,105602.5,94500.0,13600.0,13500.0,50,915
2548,793638338,0.05,-2245.05,224505.0,87505.0,122600.0,14400.0,0.0,50,915
2549,45834540,0.05,-2215.1249999999995,221512.5,70212.5,138500.0,12800.0,0.0,50,915
2550,195423148,0.05,-1931.85,193185.0,66885.0,112700.0,13600.0,0.0,50,915
2551,801141374,0.05,-2022.6250000000002,202262.5,65562.5,122300.0,14400.0,0.0,50,915
2552,126624993,0.05,-1909.1499999999999,190915.0,94415.0,84100.0,12400.0,0.0,50,915
2553,916775004,0.05,-2752.5499999999997,275255.0,132005.0,117600.0,11600.0,14050.0,50,915
2554,560664767,0.05,-2859.4249999999993,285942.5,55842.5,217300.0,12800.0,0.0,50,915
2555,773377970,0.05,-1944.8249999999994,194482.5,112582.5,65100.0,14800.0,2000.0,50,915
2556,727629097,0.05,-2712.85,271285.0,75085.0,182600.0,13600.0,0.0,50,915
2557,867704248,0.05,-2497.3750000000005,249737.5,105437.5,132700.0,11600.0,0.0,50,915
2558,778282378,0.05,-2715.0499999999997,271505.0,59805.0,198900.0,12800.0,0.0,50,915
2559,482937846,0.05,-2871.1500000000015,287115.0,111115.0,146700.0,10400.0,18900.0,50,915
2560,669318039,0.05,-2645.4500000000003,264545.0,80745.0,171000.0,12800.0,0.0,50,915
2561,825645668,0.05,-2346.9000000000005,234690.0,99890.0,121200.0,13600.0,0.0,50,915
2562,298606480,0.05,-2476.8,247680.0,84280.0,151400.0,12000.0,0.0,50,915
2563,873638305,0.05,-2563.0750000000007,256307.5,96257.5,134400.0,12000.0,13650.0,50,915
2564,824850116,0.05,-2487.5000000000005,248750.0,130100.0,93400.0,10400.0,14850.0,50,915
2565,486702676,0.05,-2424.65,242465.0,115515.0,100300.0,10800.0,15850.0,50,915
2566,120085240,0.05,-3614.45,361445.0,113595.0,188400.0,12800.0,46650.0,50,915
2567,204801128,0.05,-1672.3249999999998,167232.5,99332.5,55100.0,12800.0,0.0,50,915
2568,742601207,0.05,-1727.9999999999998,172800.0,106900.0,53100.0,12800.0,0.0,50,915
2569,942270579,0.05,-2273.3750000000005,227337.5,78387.5,116200.0,12800.0,19950.0,50,915
2570,647252772,0.05,-2911.875,291187.5,111137.5,141200.0,11600.0,27250.0,50,915
2571,933172261,0.05,-1328.275,132827.5,67227.5,54000.0,11600.0,0.0,50,915
2572,108603982,0.05,-1815.1250000000002,181512.5,85712.5,82600.0,13200.0,0.0,50,915
2573,542962233,0.05,-2427.65,242765.0,74365.0,157600.0,10800.0,0.0,50,915
2574,675152924,0.05,-2332.5500000000006,233255.0,87905.0,132200.0,12400.0,750.0,50,915
2575,961981396,0.05,-2146.0,214600.0,67700.0,130600.0,14000.0,2300.0,50,915
2576,689830283,0.05,-2489.625,248962.5,106262.5,129900.0,12800.0,0.0,50,915
2577,455199584,0.05,-2288.575,228857.5,94657.5,122600.0,11600.0,0.0,50,915
2578,532744064,0.05,-2631.4500000000003,263145.0,140595.0,102100.0,12000.0,8450.0,50,915
2579,44463982,0.05,-2208.15,220815.0,91465.0,110000.0,12400.0,6950.0,50,915
2580,669100026,0.05,-2358.45,235845.0,101195.0,116600.0,13200.0,4850.0,50,915
2581,579392024,0.05,-2409.0499999999997,240905.0,95855.0,108100.0,12400.0,24550.0,50,915
2582,926654860,0.05,-2937.5750000000003,293757.5,87257.5,153900.0,12400.0,40200.0,50,915
2583,724654444,0.05,-3220.6249999999995,322062.5,81062.5,223900.0,11200.0,5900.0,50,915
2584,214901878,0.05,-3151.5750000000003,315157.5,75207.5,200800.0,12400.0,26750.0,50,915
2585,329007540,0.05,-2127.6,212760.0,133910.0,50900.0,14000.0,13950.0,50,915
2586,583211885,0.05,-2080.2249999999995,208022.5,125572.5,70600.0,11200.0,650.0,50,915
2587,499221221,0.05,-2635.5499999999984,263555.0,74255.0,177700.0,11600.0,0.0,50,915
2588,510259432,0.05,-2315.5749999999994,231557.5,95557.5,103300.0,14400.0,18300.0,50,915
2589,898081104,0.05,-2420.475000000001,242047.5,82347.5,131000.0,12800.0,15900.0,50,915
2590,65554684,0.05,-2001.8500000000006,200185.0,83135.0,96500.0,12400.0,8150.0,50,915
2591,311402247,0.05,-1442.7249999999997,144272.5,90172.5,40500.0,13600.0,0.0,50,916
2592,801091696,0.05,-2126.8749999999995,212687.5,66287.5,132400.0,14000.0,0.0,50,916
2593,794530046,0.05,-3107.5499999999997,310755.0,84555.0,151600.0,14400.0,60200.0,50,917
2594,579493505,0.05,-2416.875,241687.5,102687.5,99000.0,12400.0,27600.0,50,917
2595,67159996,0.05,-2563.1249999999995,256312.5,83912.5,149700.0,14000.0,8700.0,50,917
2596,839244093,0.05,-2288.6500000000005,228865.0,78965.0,135500.0,14400.0,0.0,50,917
2597,649505855,0.05,-2408.3250000000003,240832.5,96532.5,80300.0,13600.0,50400.0,50,917
2598,983512241,0.05,-2079.1749999999997,207917.5,72217.5,122500.0,13200.0,0.0,50,917
2599,660429448,0.05,-1718.4250000000002,171842.5,111342.5,47700.0,12800.0,0.0,50,917
2600,787053245,0.05,-2122.749999999999,212275.0,69275.0,129400.0,13600.0,0.0,50,917
2601,536587039,0.05,-2057.2250000000004,205722.5,87922.5,106200.0,11600.0,0.0,50,917
2602,534155266,0.05,-2584.3,258430.0,107930.0,137300.0,13200.0,0.0,50,917
2603,642385869,0.05,-2167.1999999999994,216720.0,62120.0,141800.0,12800.0,0.0,50,917
2604,554321815,0.05,-4145.950000000001,414595.0,72745.0,282800.0,11200.0,47850.0,50,917
2605,351084963,0.05,-1838.8,183880.0,79980.0,89900.0,14000.0,0.0,50,917
2606,965348077,0.05,-2361.2000000000007,236120.0,101970.0,62400.0,11200.0,60550.0,50,917
2607,26191542,0.05,-1953.8250000000003,195382.5,76682.5,107100.0,11600.0,0.0,50,917
2608,369854320,0.05,-2597.2000000000003,259720.0,123620.0,122900.0,13200.0,0.0,50,917
2609,669473043,0.05,-2554.9749999999995,255497.5,73297.5,168200.0,14000.0,0.0,50,917
2610,927045157,0.05,-3073.4250000000006,307342.5,110592.5,136200.0,12000.0,48550.0,50,917
2611,922195633,0.05,-2192.125,219212.5,78212.5,125100.0,13200.0,2700.0,50,917
2612,277711361,0.05,-2425.5250000000005,242552.5,106602.5,101500.0,12800.0,21650.0,50,917
2613,407835612,0.05,-2890.649999999999,289065.0,153115.0,103500.0,14000.0,18450.0,50,917
2614,983395773,0.05,-1711.4999999999995,171150.0,66950.0,86900.0,12400.0,4900.0,50,917
2615,103545672,0.05,-2608.775,260877.5,65177.5,183700.0,12000.0,0.0,50,917
2616,641704175,0.05,-2847.5249999999996,284752.5,95452.5,176200.0,10000.0,3100.0,50,917
2617,653744374,0.05,-2215.775,221577.5,59477.5,148500.0,13600.0,0.0,50,917
2618,841750829,0.05,-2140.4249999999997,214042.5,61342.5,126000.0,13200.0,13500.0,50,917
2619,147992013,0.05,-1503.125,150312.5,82912.5,54200.0,13200.0,0.0,50,917
2620,834782246,0.05,-2590.7750000000005,259077.5,101077.5,145600.0,12400.0,0.0,50,917
2621,490834017,0.05,-3716.0999999999995,371610.0,136010.0,185600.0,11200.0,38800.0,50,917
2622,583134490,0.05,-2833.4749999999995,283347.5,124597.5,145700.0,12800.0,250.0,50,917
2623,100747465,0.05,-3401.4999999999995,340150.0,102000.0,197800.0,10400.0,29950.0,50,917
2624,466313542,0.05,-2892.25,289225.0,90275.0,183500.0,13200.0,2250.0,50,917
2625,554199595,0.05,-2724.225,272422.5,61622.5,198000.0,12800.0,0.0,50,917
2626,881416872,0.05,-2364.425,236442.5,145742.5,34800.0,16400.0,39500.0,50,917
2627,99534068,0.05,-1977.5,197750.0,69150.0,113800.0,14800.0,0.0,50,918
2628,824985433,0.05,-3376.9249999999993,337692.5,51092.5,273000.0,13600.0,0.0,50,918
2629,733435979,0.05,-2494.5500000000006,249455.0,67455.0,148000.0,14000.0,20000.0,50,918
2630,139693090,0.05,-2600.5750000000007,260057.5,77357.5,164300.0,14400.0,4000.0,50,918
2631,726542467,0.05,-2490.6,249060.0,104910.0,116100.0,12400.0,15650.0,50,918
2632,292562562,0.05,-2929.45,292945.0,138295.0,141800.0,12400.0,450.0,50,918
2633,479213514,0.05,-2550.0749999999994,255007.5,112507.5,124100.0,11600.0,6800.0,50,918
2634,717612803,0.05,-3429.525,342952.5,67602.5,258400.0,10400.0,6550.0,50,918
2635,175308280,0.05,-2347.2000000000003,234720.0,57520.0,164000.0,13200.0,0.0,50,918
2636,448734831,0.05,-1610.9750000000001,161097.5,68397.5,80300.0,12400.0,0.0,50,918
2637,345895671,0.05,-2546.025,254602.5,66802.5,174200.0,13600.0,0.0,50,918
2638,347408719,0.05,-2121.1249999999995,212112.5,92512.5,107600.0,12000.0,0.0,50,918
2639,932154577,0.05,-2452.8250000000003,245282.5,122632.5,102500.0,12400.0,7750.0,50,918
2640,764409430,0.05,-2847.8749999999995,284787.5,115637.5,127300.0,13600.0,28250.0,50,918
2641,630368838,0.05,-3508.0749999999994,350807.5,164557.5,122100.0,14400.0,49750.0,50,918
2642,365182057,0.05,-2123.575,212357.5,101257.5,97900.0,13200.0,0.0,50,918
2643,257582978,0.05,-2868.625000000001,286862.5,79712.5,154100.0,13200.0,39850.0,50,918
2644,667126174,0.05,-2148.4999999999995,214850.0,69850.0,131400.0,13600.0,0.0,50,918
2645,33814458,0.05,-3232.024999999999,323202.5,85502.5,222900.0,14800.0,0.0,50,918
2646,267120742,0.05,-2711.2999999999997,271130.0,99530.0,133500.0,10800.0,27300.0,50,919
2647,719050199,0.05,-2571.35,257135.0,116735.0,127200.0,13200.0,0.0,50,919
2648,50866243,0.05,-2174.1749999999997,217417.5,95917.5,108300.0,13200.0,0.0,50,919
2649,32043889,0.05,-1851.5500000000004,185155.0,97705.0,72300.0,12800.0,2350.0,50,919
2650,387274196,0.05,-2804.9249999999984,280492.5,100242.5,135700.0,12800.0,31750.0,50,919
2651,587925662,0.05,-3028.075000000001,302807.5,114457.5,160200.0,11600.0,16550.0,50,919
2652,469863467,0.05,-2135.4249999999997,213542.5,112842.5,84800.0,11200.0,4700.0,50,919
2653,739738278,0.05,-2601.2750000000005,260127.5,121527.5,115300.0,11600.0,11700.0,50,919
2654,489405362,0.05,-3471.4750000000004,347147.5,110947.5,149300.0,11200.0,75700.0,50,919
2655,507862124,0.05,-2549.3749999999995,254937.5,85237.5,153400.0,13600.0,2700.0,50,919
2656,116062966,0.05,-2602.9749999999995,260297.5,74697.5,174800.0,10800.0,0.0,50,919
2657,947316950,0.05,-3135.0,313500.0,119400.0,144400.0,12400.0,37300.0,50,919
2658,57273379,0.05,-1898.975,189897.5,92697.5,83200.0,14000.0,0.0,50,919
2659,171638091,0.05,-2774.9,277490.0,89840.0,160800.0,12400.0,14450.0,50,919
2660,492196469,0.05,-1535.1750000000002,153517.5,70017.5,71900.0,11600.0,0.0,50,919
2661,658417576,0.05,-2812.7999999999997,281280.0,111480.0,144200.0,12800.0,12800.0,50,919
2662,463025349,0.05,-3057.9749999999995,305797.5,96447.5,187800.0,12400.0,9150.0,50,919
2663,652007980,0.05,-3551.6000000000004,355160.0,147010.0,126000.0,13200.0,68950.0,50,920
2664,313073585,0.05,-2104.325,210432.5,72732.5,120700.0,13600.0,3400.0,50,920
2665,698094008,0.05,-1695.725,169572.5,90122.5,59600.0,13200.0,6650.0,50,920
2666,657171574,0.05,-1584.9750000000004,158497.5,62197.5,79300.0,13200.0,3800.0,50,920
2667,763699578,0.05,-2561.7000000000007,256170.0,85670.0,157700.0,12800.0,0.0,50,920
2668,239433673,0.05,-2619.9000000000005,261990.0,53490.0,193300.0,15200.0,0.0,50,920
2669,673274719,0.05,-3095.3,309530.0,127630.0,124600.0,14400.0,42900.0,50,920
2670,7494785,0.05,-1915.9249999999997,191592.5,63192.5,115200.0,13200.0,0.0,50,920
2671,270927799,0.05,-2828.0250000000005,282802.5,72902.5,184600.0,12400.0,12900.0,50,920
2672,347435022,0.05,-1550.925,155092.5,67692.5,73400.0,14000.0,0.0,50,920
2673,381594625,0.05,-2743.0249999999996,274302.5,96552.5,161200.0,12400.0,4150.0,50,920
2674,613390476,0.05,-2352.850000000001,235285.0,126135.0,22000.0,14400.0,72750.0,50,920
2675,883098128,0.05,-2600.725,260072.5,100372.5,117000.0,11600.0,31100.0,50,920
2676,222736558,0.05,-2522.4750000000004,252247.5,89147.5,151500.0,11600.0,0.0,50,920
2677,785650115,0.05,-3053.575,305357.5,85207.5,207500.0,12000.0,650.0,50,920
2678,313225871,0.05,-3440.4250000000006,344042.5,95742.5,174300.0,12800.0,61200.0,50,920
2679,958187101,0.05,-2902.7750000000005,290277.5,71477.5,200600.0,12800.0,5400.0,50,920
2680,641326110,0.05,-2579.0249999999996,257902.5,120452.5,108400.0,11600.0,17450.0,50,920
2681,972408246,0.05,-2313.5499999999997,231355.0,104355.0,114200.0,12800.0,0.0,50,920
2682,519623697,0.05,-1838.425,183842.5,90742.5,78300.0,14800.0,0.0,50,920
2683,116204237,0.05,-3940.024999999999,394002.5,135402.5,166700.0,12800.0,79100.0,50,920
2684,148307906,0.05,-3268.825,326882.5,128882.5,129100.0,11600.0,57300.0,50,920
2685,83755459,0.05,-2405.125000000001,240512.5,102012.5,107900.0,14400.0,16200.0,50,920
2686,542672185,0.05,-2382.15,238215.0,82615.0,142400.0,13200.0,0.0,50,920
2687,999415339,0.05,-2827.275,282727.5,99827.5,172500.0,10400.0,0.0,50,920
2688,682579688,0.05,-3974.9250000000006,397492.5,153692.5,120100.0,15200.0,108500.0,50,920
2689,577117307,0.05,-2481.4249999999997,248142.5,76142.5,158800.0,13200.0,0.0,50,920
2690,310342439,0.05,-2079.725,207972.5,92722.5,99500.0,13200.0,2550.0,50,920
2691,360976775,0.05,-2660.2250000000004,266022.5,91872.5,80900.0,12000.0,81250.0,50,920
2692,935337615,0.05,-2216.4750000000004,221647.5,123947.5,85300.0,12400.0,0.0,50,920
2693,886584689,0.05,-2786.9749999999995,278697.5,111797.5,61500.0,13200.0,92200.0,50,920
2694,623584356,0.05,-1915.9750000000004,191597.5,75997.5,101600.0,14000.0,0.0,50,920
2695,426554348,0.05,-2573.25,257325.0,81225.0,126500.0,12800.0,36800.0,50,920
2696,218197435,0.05,-3380.7999999999997,338080.0,96180.0,153500.0,14800.0,73600.0,50,920
2697,69178654,0.05,-2535.5750000000003,253557.5,78307.5,149700.0,13600.0,11950.0,50,920
2698,732109284,0.05,-2837.9500000000003,283795.0,127395.0,128700.0,11200.0,16500.0,50,920
2699,704572361,0.05,-2389.050000000001,238905.0,68105.0,158000.0,12800.0,0.0,50,920
2700,334850081,0.05,-3349.2749999999996,334927.5,89527.5,156300.0,12800.0,76300.0,50,920
2701,55813975,0.05,-2692.7000000000003,269270.0,84020.0,160000.0,11600.0,13650.0,50,920
2702,429209238,0.05,-2664.5499999999997,266455.0,69655.0,176700.0,13600.0,6500.0,50,920
2703,840249931,0.05,-3298.624999999999,329862.5,85412.5,199200.0,12000.0,33250.0,50,920
2704,252035772,0.05,-2241.325,224132.5,65432.5,144700.0,14000.0,0.0,50,920
2705,454976743,0.05,-2080.35,208035.0,111335.0,85100.0,11600.0,0.0,50,920
2706,350909890,0.05,-1736.7500000000005,173675.0,77675.0,82000.0,14000.0,0.0,50,920
2707,648660291,0.05,-2158.3250000000003,215832.5,104732.5,97900.0,13200.0,0.0,50,920
2708,961443647,0.05,-2125.35,212535.0,67085.0,117400.0,12800.0,15250.0,50,921
2709,530400967,0.05,-2595.675,259567.5,135717.5,109200.0,11200.0,3450.0,50,921
2710,568832528,0.05,-2197.7249999999995,219772.5,52272.5,153100.0,14400.0,0.0,50,921
2711,799582247,0.05,-2774.7000000000007,277470.0,88270.0,176000.0,13200.0,0.0,50,921
2712,158563878,0.05,-1854.6499999999999,185465.0,94665.0,74400.0,12800.0,3600.0,50,921
2713,999858916,0.05,-2918.125,291812.5,110812.5,97900.0,14800.0,68300.0,50,921
2714,838120927,0.05,-2342.925,234292.5,96192.5,125700.0,12400.0,0.0,50,921
2715,131094509,0.05,-2173.925,217392.5,124492.5,44600.0,15200.0,33100.0,50,923
2716,468571471,0.05,-2935.325,293532.5,151932.5,65400.0,14000.0,62200.0,50,923
2717,416657180,0.05,-2696.7249999999995,269672.5,88472.5,169600.0,11600.0,0.0,50,923
2718,168266640,0.05,-2293.1250000000005,229312.5,70462.5,123800.0,12800.0,22250.0,50,923
2719,332941468,0.05,-2946.8000000000006,294680.0,127630.0,98200.0,13600.0,55250.0,50,923
2720,682261341,0.05,-2354.0000000000005,235400.0,104700.0,67700.0,13200.0,49800.0,50,925
2721,34876193,0.05,-1997.175,199717.5,122717.5,59400.0,15200.0,2400.0,50,925
2722,212310734,0.05,-1998.325,199832.5,79732.5,107700.0,12400.0,0.0,50,925
2723,892439320,0.05,-2451.275,245127.5,98577.5,111800.0,14000.0,20750.0,50,925
2724,820384442,0.05,-2407.6000000000004,240760.0,83960.0,144000.0,12800.0,0.0,50,925
2725,225083032,0.05,-2233.3749999999995,223337.5,94837.5,115700.0,12800.0,0.0,50,925
2726,922892973,0.05,-2065.075,206507.5,75207.5,119700.0,11600.0,0.0,50,925
2727,616176720,0.05,-1981.0000000000005,198100.0,71050.0,111800.0,11600.0,3650.0,50,925
2728,502331539,0.05,-2491.125,249112.5,99312.5,131000.0,11200.0,7600.0,50,925
2729,805991773,0.05,-2482.475,248247.5,100647.5,118700.0,14400.0,14500.0,50,925
